# Recovery of a sinusoidal phase imprinted by a light shift, one run per injected frequency
# From Baynham et al., arXiv:2504.09158, doi:10.5281/zenodo.19592552 (CC BY 4.0), Fig. 5a
# Sources: data_analysis/data/intermediate_data/signal_fitting_results_by_frequency.csv (final iteration), and data_analysis/data/precomputed_true_signals/signal_extraction_*.npz, reduced as 'data_analysis/figures/Figure 5a.ipynb' does
# Columns: injected_hz, the run's nominal frequency; curve, 'fit' for the likelihood of a sinusoid fitted to the differential phase
#   (logL above its minimum) or 'true' for the periodogram of the light-shift drive; f_hz, trial frequency; value, normalised to unit peak
injected_hz,curve,f_hz,value
0.03,fit,0.03001592304385074,0.0831067
0.03,fit,0.03001605338008293,0.0779565
0.03,fit,0.030016183716881074,0.0729808
0.03,fit,0.03001631405424517,0.0681797
0.03,fit,0.030016444392175223,0.0635531
0.03,fit,0.030016574730671233,0.0591005
0.03,fit,0.030016705069733203,0.0548217
0.03,fit,0.03001683540936115,0.0507161
0.03,fit,0.03001696574955505,0.0467831
0.03,fit,0.030017096090314915,0.043022
0.03,fit,0.030017226431640752,0.0394317
0.03,fit,0.030017356773532563,0.0360113
0.03,fit,0.030017487115990348,0.0327596
0.03,fit,0.03001761745901411,0.0296755
0.03,fit,0.030017747802603856,0.0267575
0.03,fit,0.030017878146759595,0.0240041
0.03,fit,0.03001800849148131,0.0214139
0.03,fit,0.030018138836769008,0.018985
0.03,fit,0.030018269182622695,0.0167157
0.03,fit,0.030018399529042377,0.0146041
0.03,fit,0.030018529876028054,0.0126482
0.03,fit,0.030018660223579727,0.0108458
0.03,fit,0.0300187905716974,0.00919492
0.03,fit,0.030018920920381092,0.00769312
0.03,fit,0.03001905126963077,0.00633808
0.03,fit,0.030019181619446462,0.00512735
0.03,fit,0.03001931196982816,0.00405838
0.03,fit,0.030019442320775868,0.00312857
0.03,fit,0.030019572672289593,0.00233522
0.03,fit,0.030019703024369335,0.00167556
0.03,fit,0.030019833377015095,0.00114678
0.03,fit,0.030019963730226893,0.000745954
0.03,fit,0.0300200940840047,0.00047013
0.03,fit,0.030020224438348536,0.000316279
0.03,fit,0.0300203547932584,0.00028132
0.03,fit,0.030020485148734295,0.000362115
0.03,fit,0.030020615504776225,0.000555477
0.03,fit,0.03002074586138419,0.000858172
0.03,fit,0.030020876218558198,0.00126692
0.03,fit,0.03002100657629826,0.0017784
0.03,fit,0.030021136934604353,0.00238926
0.03,fit,0.03002126729347649,0.0030961
0.03,fit,0.030021397652914675,0.0038955
0.03,fit,0.030021528012918915,0.00478401
0.03,fit,0.030021658373489208,0.00575816
0.03,fit,0.030021788734625555,0.00681445
0.03,fit,0.030021919096327964,0.00794936
0.03,fit,0.03002204945859645,0.00915938
0.03,fit,0.030022179821430982,0.010441
0.03,fit,0.03002231018483158,0.0117905
0.03,fit,0.03002244054879825,0.0132046
0.03,fit,0.03002257091333099,0.0146796
0.03,fit,0.030022701278429802,0.0162119
0.03,fit,0.03002283164409469,0.017798
0.03,fit,0.030022962010325657,0.0194344
0.03,fit,0.030023092377122723,0.0211176
0.03,fit,0.030023222744485854,0.022844
0.03,fit,0.030023353112415073,0.0246101
0.03,fit,0.030023483480910378,0.0264125
0.03,fit,0.030023613849971775,0.0282477
0.03,fit,0.030023744219599264,0.0301123
0.03,fit,0.03002387458979285,0.0320029
0.03,fit,0.030024004960552533,0.0339161
0.03,fit,0.030024135331878334,0.0358487
0.03,fit,0.03002426570377022,0.0377972
0.03,fit,0.030024396076228217,0.0397585
0.03,fit,0.03002452644925232,0.0417294
0.03,fit,0.03002465682284253,0.0437066
0.03,fit,0.030024787196998855,0.0456871
0.03,fit,0.030024917571721293,0.0476678
0.03,fit,0.03002504794700985,0.0496457
0.03,fit,0.030025178322864547,0.0516178
0.03,fit,0.03002530869928535,0.0535813
0.03,fit,0.030025439076272274,0.0555332
0.03,fit,0.030025569453825326,0.0574709
0.03,fit,0.030025699831944513,0.0593915
0.03,fit,0.03002583021062983,0.0612925
0.03,fit,0.03002596058988128,0.0631712
0.03,fit,0.03002609096969887,0.0650251
0.03,fit,0.030026221350082614,0.0668518
0.03,fit,0.030026351731032488,0.068649
0.03,fit,0.030026482112548505,0.0704142
0.03,fit,0.030026612494630667,0.0721453
0.03,fit,0.03002674287727898,0.0738402
0.03,fit,0.03002687326049345,0.0754966
0.03,fit,0.030027003644274068,0.0771128
0.03,fit,0.03002713402862085,0.0786867
0.03,fit,0.030027264413533802,0.0802165
0.03,fit,0.0300273947990129,0.0817005
0.03,fit,0.030027525185058166,0.0831369
0.03,fit,0.030027655571669597,0.0845242
0.03,fit,0.030027785958847197,0.085861
0.03,fit,0.03002791634659097,0.0871457
0.03,fit,0.030028046734900917,0.088377
0.03,fit,0.030028177123777044,0.0895538
0.03,fit,0.03002830751321936,0.0906747
0.03,fit,0.030028437903227848,0.0917388
0.03,fit,0.030028568293802516,0.0927451
0.03,fit,0.030028698684943372,0.0936926
0.03,fit,0.03002882907665042,0.0945805
0.03,fit,0.030028959468923654,0.0954081
0.03,fit,0.030029089861763086,0.0961747
0.03,fit,0.030029220255168715,0.0968798
0.03,fit,0.030029350649140557,0.0975228
0.03,fit,0.030029481043678585,0.0981034
0.03,fit,0.030029611438782817,0.0986212
0.03,fit,0.030029741834453255,0.0990761
0.03,fit,0.0300298722306899,0.0994678
0.03,fit,0.03003000262749276,0.0997962
0.03,fit,0.030030133024861832,0.100061
0.03,fit,0.030030263422797118,0.100264
0.03,fit,0.030030393821298643,0.100403
0.03,fit,0.03003052422036637,0.100479
0.03,fit,0.030030654620000322,0.100493
0.03,fit,0.0300307850202005,0.100445
0.03,fit,0.030030915420966905,0.100335
0.03,fit,0.030031045822299544,0.100165
0.03,fit,0.030031176224198413,0.0999333
0.03,fit,0.03003130662666352,0.0996422
0.03,fit,0.03003143702969488,0.0992921
0.03,fit,0.030031567433292466,0.0988836
0.03,fit,0.030031697837456295,0.0984178
0.03,fit,0.030031828242186368,0.0978954
0.03,fit,0.030031958647482693,0.0973174
0.03,fit,0.030032089053345264,0.096685
0.03,fit,0.030032219459774093,0.0959991
0.03,fit,0.030032349866769174,0.095261
0.03,fit,0.030032480274330527,0.0944717
0.03,fit,0.03003261068245813,0.0936326
0.03,fit,0.03003274109115199,0.0927449
0.03,fit,0.03003287150041212,0.09181
0.03,fit,0.030033001910238517,0.0908293
0.03,fit,0.030033132320631185,0.0898041
0.03,fit,0.030033262731590123,0.0887359
0.03,fit,0.030033393143115338,0.0876262
0.03,fit,0.030033523555206845,0.0864766
0.03,fit,0.03003365396786462,0.0852885
0.03,fit,0.030033784381088672,0.0840636
0.03,fit,0.03003391479487901,0.0828035
0.03,fit,0.03003404520923564,0.0815098
0.03,fit,0.030034175624158558,0.0801842
0.03,fit,0.030034306039647768,0.0788284
0.03,fit,0.03003443645570327,0.0774441
0.03,fit,0.03003456687232509,0.0760329
0.03,fit,0.030034697289513194,0.0745967
0.03,fit,0.030034827707267595,0.0731372
0.03,fit,0.030034958125588304,0.071656
0.03,fit,0.03003508854447532,0.070155
0.03,fit,0.030035218963928648,0.068636
0.03,fit,0.030035349383948286,0.0671007
0.03,fit,0.030035479804534238,0.0655509
0.03,fit,0.030035610225686522,0.0639883
0.03,fit,0.03003574064740511,0.0624147
0.03,fit,0.030035871069690023,0.0608319
0.03,fit,0.030036001492541257,0.0592416
0.03,fit,0.03003613191595882,0.0576456
0.03,fit,0.03003626233994271,0.0560456
0.03,fit,0.030036392764492933,0.0544433
0.03,fit,0.03003652318960949,0.0528404
0.03,fit,0.0300366536152924,0.0512386
0.03,fit,0.030036784041541635,0.0496396
0.03,fit,0.03003691446835721,0.0480449
0.03,fit,0.030037044895739128,0.0464563
0.03,fit,0.030037175323687392,0.0448754
0.03,fit,0.030037305752202006,0.0433036
0.03,fit,0.030037436181282972,0.0417426
0.03,fit,0.030037566610930294,0.0401938
0.03,fit,0.030037697041143983,0.0386588
0.03,fit,0.03003782747192402,0.037139
0.03,fit,0.030037957903270414,0.0356358
0.03,fit,0.030038088335183174,0.0341506
0.03,fit,0.0300382187676623,0.0326848
0.03,fit,0.030038349200707797,0.0312397
0.03,fit,0.030038479634319663,0.0298165
0.03,fit,0.0300386100684979,0.0284164
0.03,fit,0.030038740503242532,0.0270408
0.03,fit,0.030038870938553525,0.0256907
0.03,fit,0.0300390013744309,0.0243672
0.03,fit,0.03003913181087466,0.0230714
0.03,fit,0.030039262247884804,0.0218044
0.03,fit,0.030039392685461335,0.0205671
0.03,fit,0.030039523123604257,0.0193604
0.03,fit,0.030039653562313574,0.0181852
0.03,fit,0.0300397840015893,0.0170425
0.03,fit,0.030039914441431413,0.0159329
0.03,fit,0.030040044881839922,0.0148571
0.03,fit,0.030040175322814836,0.0138161
0.03,fit,0.030040305764356158,0.0128102
0.03,fit,0.030040436206463884,0.0118402
0.03,fit,0.030040566649138022,0.0109067
0.03,fit,0.03004069709237857,0.01001
0.03,fit,0.030040827536185553,0.00915068
0.03,fit,0.03004095798055894,0.00832914
0.03,fit,0.030041088425498744,0.00754571
0.03,fit,0.03004121887100497,0.00680071
0.03,fit,0.030041349317077623,0.00609438
0.03,fit,0.030041479763716704,0.00542694
0.03,fit,0.030041610210922214,0.00479855
0.03,fit,0.030041740658694156,0.0042093
0.03,fit,0.03004187110703255,0.00365926
0.03,fit,0.030042001555937364,0.00314845
0.03,fit,0.03004213200540862,0.00267683
0.03,fit,0.03004226245544632,0.00224432
0.03,fit,0.03004239290605046,0.0018508
0.03,fit,0.030042523357221053,0.00149609
0.03,fit,0.03004265380895809,0.00117997
0.03,fit,0.030042784261261585,0.000902179
0.03,fit,0.030042914714131546,0.000662417
0.03,fit,0.03004304516756795,0.000460333
0.03,fit,0.030043175621570814,0.000295536
0.03,fit,0.030043306076140138,0.000167597
0.03,fit,0.03004343653127593,7.60404e-05
0.03,fit,0.030043566986978187,2.0358e-05
0.03,fit,0.030043697443246916,0
0.03,fit,0.030043827900082115,1.43793e-05
0.03,fit,0.030043958357483802,6.2874e-05
0.03,fit,0.030044088815451953,0.000144825
0.03,fit,0.030044219273986584,0.000259542
0.03,fit,0.030044349733087693,0.000406298
0.03,fit,0.03004448019275529,0.000584339
0.03,fit,0.03004461065298937,0.000792877
0.03,fit,0.030044741113789943,0.0010311
0.03,fit,0.030044871575157006,0.00129815
0.03,fit,0.03004500203709058,0.00159317
0.03,fit,0.03004513249959063,0.00191526
0.03,fit,0.030045262962657186,0.0022635
0.03,fit,0.03004539342629024,0.00263695
0.03,fit,0.030045523890489798,0.00303464
0.03,fit,0.03004565435525586,0.00345558
0.03,fit,0.030045784820588436,0.00389878
0.03,fit,0.03004591528648752,0.00436322
0.03,fit,0.030046045752953134,0.00484785
0.03,fit,0.03004617621998525,0.00535163
0.03,fit,0.030046306687583884,0.0058735
0.03,fit,0.030046437155749037,0.00641238
0.03,fit,0.030046567624480717,0.00696719
0.03,fit,0.03004669809377892,0.00753683
0.03,fit,0.030046828563643654,0.00812021
0.03,fit,0.030046959034074915,0.00871621
0.03,fit,0.03004708950507273,0.00932373
0.03,fit,0.030047219976637063,0.00994166
0.03,fit,0.030047350448767933,0.0105689
0.03,fit,0.030047480921465346,0.0112043
0.03,fit,0.0300476113947293,0.0118467
0.03,fit,0.030047741868559803,0.0124951
0.03,fit,0.030047872342956854,0.0131484
0.03,fit,0.03004800281792045,0.0138054
0.03,fit,0.030048133293450623,0.014465
0.03,fit,0.03004826376954733,0.0151263
0.03,fit,0.030048394246210596,0.015788
0.03,fit,0.030048524723440426,0.0164491
0.03,fit,0.030048655201236816,0.0171086
0.03,fit,0.03004878567959977,0.0177655
0.03,fit,0.030048916158529296,0.0184187
0.03,fit,0.03004904663802539,0.0190671
0.03,fit,0.03004917711808807,0.0197099
0.03,fit,0.030049307598717313,0.020346
0.03,fit,0.030049438079913133,0.0209745
0.03,fit,0.030049568561675535,0.0215945
0.03,fit,0.030049699044004518,0.022205
0.03,fit,0.030049829526900083,0.0228051
0.03,fit,0.03004996001036224,0.023394
0.03,fit,0.030050090494390985,0.0239708
0.03,fit,0.03005022097898634,0.0245348
0.03,fit,0.03005035146414827,0.0250851
0.03,fit,0.030050481949876803,0.0256209
0.03,fit,0.030050612436171933,0.0261415
0.03,fit,0.030050742923033665,0.0266463
0.03,fit,0.030050873410462003,0.0271345
0.03,fit,0.030051003898456947,0.0276054
0.03,fit,0.0300511343870185,0.0280586
0.03,fit,0.030051264876146684,0.0284932
0.03,fit,0.030051395365841466,0.0289089
0.03,fit,0.03005152585610286,0.0293051
0.03,fit,0.03005165634693088,0.0296813
0.03,fit,0.03005178683832552,0.0300369
0.03,fit,0.030051917330286785,0.0303717
0.03,fit,0.030052047822814676,0.0306852
0.03,fit,0.030052178315909197,0.030977
0.03,fit,0.030052308809570365,0.0312468
0.03,fit,0.03005243930379815,0.0314944
0.03,fit,0.030052569798592575,0.0317193
0.03,fit,0.030052700293953637,0.0319216
0.03,fit,0.030052830789881343,0.0321008
0.03,fit,0.03005296128637569,0.0322569
0.03,fit,0.030053091783436688,0.0323898
0.03,fit,0.030053222281064332,0.0324993
0.03,fit,0.030053352779258642,0.0325854
0.03,fit,0.030053483278019592,0.0326481
0.03,fit,0.0300536137773472,0.0326874
0.03,fit,0.030053744277241463,0.0327034
0.03,fit,0.03005387477770239,0.032696
0.03,fit,0.030054005278729982,0.0326655
0.03,fit,0.03005413578032424,0.0326119
0.03,fit,0.030054266282485163,0.0325354
0.03,fit,0.030054396785212777,0.0324363
0.03,fit,0.030054527288507046,0.0323147
0.03,fit,0.030054657792367993,0.032171
0.03,fit,0.03005478829679562,0.0320054
0.03,fit,0.030054918801789926,0.0318182
0.03,fit,0.030055049307350916,0.0316099
0.03,fit,0.03005517981347859,0.0313806
0.03,fit,0.030055310320172956,0.031131
0.03,fit,0.030055440827434027,0.0308614
0.03,fit,0.030055571335261776,0.0305722
0.03,fit,0.03005570184365622,0.030264
0.03,fit,0.030055832352617363,0.0299372
0.03,fit,0.030055962862145204,0.0295924
0.03,fit,0.030056093372239752,0.02923
0.03,fit,0.030056223882901006,0.0288508
0.03,fit,0.030056354394128966,0.0284553
0.03,fit,0.030056484905923653,0.028044
0.03,fit,0.030056615418285037,0.0276176
0.03,fit,0.030056745931213137,0.0271768
0.03,fit,0.030056876444707954,0.0267221
0.03,fit,0.03005700695876949,0.0262544
0.03,fit,0.030057137473397753,0.0257742
0.03,fit,0.03005726798859274,0.0252823
0.03,fit,0.030057398504354453,0.0247794
0.03,fit,0.030057529020682913,0.0242662
0.03,fit,0.03005765953757809,0.0237435
0.03,fit,0.030057790055040005,0.0232119
0.03,fit,0.030057920573068653,0.0226723
0.03,fit,0.030058051091664043,0.0221253
0.03,fit,0.030058181610826178,0.0215719
0.03,fit,0.030058312130555057,0.0210126
0.03,fit,0.03005844265085068,0.0204484
0.03,fit,0.030058573171713072,0.01988
0.03,fit,0.0300587036931422,0.0193081
0.03,fit,0.03005883421513808,0.0187335
0.03,fit,0.030058964737700724,0.0181571
0.03,fit,0.030059095260830122,0.0175795
0.03,fit,0.030059225784526286,0.0170016
0.03,fit,0.030059356308789212,0.0164242
0.03,fit,0.030059486833618906,0.0158479
0.03,fit,0.030059617359015384,0.0152736
0.03,fit,0.03005974788497862,0.0147021
0.03,fit,0.03005987841150863,0.0141339
0.03,fit,0.030060008938605418,0.01357
0.03,fit,0.030060139466268985,0.013011
0.03,fit,0.030060269994499334,0.0124576
0.03,fit,0.03006040052329647,0.0119106
0.03,fit,0.030060531052660388,0.0113706
0.03,fit,0.030060661582591113,0.0108384
0.03,fit,0.030060792113088614,0.0103146
0.03,fit,0.030060922644152912,0.00979979
0.03,fit,0.030061053175784003,0.00929471
0.03,fit,0.030061183707981894,0.00879996
0.03,fit,0.030061314240746588,0.00831614
0.03,fit,0.030061444774078086,0.00784385
0.03,fit,0.03006157530797639,0.00738366
0.03,fit,0.030061705842441517,0.00693612
0.03,fit,0.030061836377473443,0.00650179
0.03,fit,0.030061966913072183,0.00608116
0.03,fit,0.030062097449237737,0.00567475
0.03,fit,0.03006222798597011,0.00528304
0.03,fit,0.030062358523269307,0.00490647
0.03,fit,0.030062489061135324,0.00454549
0.03,fit,0.03006261959956817,0.0042005
0.03,fit,0.030062750138567858,0.00387192
0.03,fit,0.030062880678134365,0.00356009
0.03,fit,0.030063011218267703,0.00326537
0.03,fit,0.03006314175896788,0.00298809
0.03,fit,0.03006327230023489,0.00272855
0.03,fit,0.030063402842068748,0.00248702
0.03,fit,0.030063533384469446,0.00226376
0.03,fit,0.03006366392743699,0.002059
0.03,fit,0.030063794470971395,0.00187294
0.03,fit,0.03006392501507264,0.00170578
0.03,fit,0.030064055559740736,0.00155766
0.03,fit,0.030064186104975688,0.00142873
0.03,fit,0.0300643166507775,0.00131909
0.03,fit,0.030064447197146172,0.00122883
0.03,fit,0.030064577744081705,0.00115801
0.03,fit,0.030064708291584107,0.00110667
0.03,fit,0.03006483883965339,0.00107483
0.03,fit,0.03006496938828953,0.00106248
0.03,fit,0.03006509993749254,0.00106959
0.03,fit,0.030065230487262427,0.00109609
0.03,fit,0.030065361037599193,0.00114192
0.03,fit,0.03006549158850284,0.00120697
0.03,fit,0.030065622139973366,0.00129112
0.03,fit,0.030065752692010783,0.00139422
0.03,fit,0.0300658832446151,0.0015161
0.03,fit,0.03006601379778629,0.00165659
0.03,fit,0.030066144351524375,0.00181546
0.03,fit,0.030066274905829356,0.00199248
0.03,fit,0.030066405460701235,0.00218741
0.03,fit,0.03006653601614001,0.00239998
0.03,fit,0.030066666572145694,0.00262989
0.03,fit,0.03006679712871828,0.00287683
0.03,fit,0.030066927685857787,0.00314049
0.03,fit,0.03006705824356419,0.00342051
0.03,fit,0.030067188801837504,0.00371652
0.03,fit,0.030067319360677736,0.00402817
0.03,fit,0.030067449920084883,0.00435504
0.03,fit,0.03006758048005895,0.00469672
0.03,fit,0.03006771104059994,0.0050528
0.03,fit,0.030067841601707855,0.00542283
0.03,fit,0.030067972163382712,0.00580636
0.03,fit,0.03006810272562448,0.00620292
0.03,fit,0.030068233288433183,0.00661203
0.03,fit,0.030068363851808822,0.0070332
0.03,fit,0.030068494415751396,0.00746593
0.03,fit,0.030068624980260913,0.00790971
0.03,fit,0.030068755545337368,0.00836402
0.03,fit,0.03006888611098077,0.00882832
0.03,fit,0.030069016677191134,0.00930207
0.03,fit,0.03006914724396843,0.00978473
0.03,fit,0.03006927781131268,0.0102757
0.03,fit,0.03006940837922388,0.0107746
0.03,fit,0.03006953894770204,0.0112806
0.03,fit,0.03006966951674716,0.0117933
0.03,fit,0.03006980008635924,0.0123121
0.03,fit,0.030069930656538284,0.0128363
0.03,fit,0.03007006122728431,0.0133656
0.03,fit,0.030070191798597292,0.0138991
0.03,fit,0.030070322370477243,0.0144364
0.03,fit,0.03007045294292417,0.0149769
0.03,fit,0.03007058351593807,0.01552
0.03,fit,0.030070714089518953,0.0160651
0.03,fit,0.030070844663666815,0.0166116
0.03,fit,0.03007097523838166,0.0171589
0.03,fit,0.03007110581366351,0.0177065
0.03,fit,0.030071236389512333,0.0182539
0.03,fit,0.030071366965928145,0.0188003
0.03,fit,0.03007149754291095,0.0193453
0.03,fit,0.030071628120460752,0.0198883
0.03,fit,0.030071758698577554,0.0204288
0.03,fit,0.030071889277261357,0.0209661
0.03,fit,0.03007201985651216,0.0214998
0.03,fit,0.03007215043632999,0.0220294
0.03,fit,0.03007228101671481,0.0225542
0.03,fit,0.03007241159766664,0.0230739
0.03,fit,0.030072542179185483,0.0235878
0.03,true,0.029909337687112302,0.00353654
0.03,true,0.029910116816721514,0.00282879
0.03,true,0.029910895946330722,0.00214348
0.03,true,0.029911675075939934,0.00151436
0.03,true,0.02991245420554914,0.000972758
0.03,true,0.029912843770353748,0.000743507
0.03,true,0.02991323333515835,0.000545988
0.03,true,0.02991401246476756,0.000255985
0.03,true,0.02991479159437677,0.000118153
0.03,true,0.029915570723985978,0.000140527
0.03,true,0.02991634985359519,0.000323255
0.03,true,0.029917128983204398,0.000658456
0.03,true,0.02991790811281361,0.00113044
0.03,true,0.029918687242422817,0.00171632
0.03,true,0.029919466372032025,0.00238695
0.03,true,0.029920245501641237,0.00310824
0.03,true,0.02992063506644584,0.00347627
0.03,true,0.029921024631250445,0.00384276
0.03,true,0.029921803760859657,0.00455149
0.03,true,0.029922582890468865,0.00519584
0.03,true,0.029923362020078073,0.00573962
0.03,true,0.029924141149687285,0.00615109
0.03,true,0.029924920279296493,0.00640475
0.03,true,0.0299256994089057,0.00648305
0.03,true,0.029926478538514913,0.00637761
0.03,true,0.02992725766812412,0.00609017
0.03,true,0.029928036797733332,0.00563296
0.03,true,0.029928426362537935,0.00534738
0.03,true,0.02992881592734254,0.00502863
0.03,true,0.02992959505695175,0.00430949
0.03,true,0.02993037418656096,0.0035163
0.03,true,0.02993115331617017,0.00269647
0.03,true,0.02993193244577938,0.00190179
0.03,true,0.029932711575388588,0.00118578
