# Low laser noise (LLN): injected common phase noise std. dev. 0 turns
# From Baynham et al., arXiv:2504.09158, doi:10.5281/zenodo.19592552 (CC BY 4.0)
# Source file: data_analysis/data/intermediate_data/excitation_fraction_corrected_with_phi_hln-lnl-repeat_63132_63134_63133_63135_63150_63149_63148_63151_63164_63163_63162_63331_63333_63332_0.csv
# Its header:
#   Excitation fraction dataset with debananaization applied and debug outputs included
#   Dataset description: hln-lnl-repeat
#   RIDs = 63132, 63134, 63133, 63135, 63150, 63149, 63148, 63151, 63164, 63163, 63162, 63331, 63333, 63332
#   atom_threshold_forward: 750000.0
#   atom_threshold_backward: 400000.0
#   Git version = 1ff632a-dirty
#   Scanned parameter = Std. dev. of both phase steps in turns
#   scanned parameter value = 0.0
#   phi units: radians
# Columns: shot index; t_s, seconds since the first shot of either run; phi_rad, applied clock laser phase step;
#   excitation_bottom / excitation_top, excitation fraction of the lower ('forward') and upper ('backward') interferometer
shot,t_s,phi_rad,excitation_bottom,excitation_top
4495,47972.497,3.807991,0.785482,0.739901
4496,47975.661,2.538661,0.561469,0.587587
4497,47978.823,5.267721,0.186141,0.202175
4498,47985.197,6.092786,0.742155,0.781008
4499,47988.424,5.204254,0.125676,0.139490
4500,47994.815,2.475194,0.388187,0.433961
4501,48004.464,2.792527,0.693901,0.726015
4502,48023.538,0.253866,0.906511,0.896929
4503,48033.109,1.903996,0.097156,0.101158
4504,48036.320,3.744525,0.852493,0.829896
4505,48042.696,3.109859,0.842186,0.866828
4506,48045.889,4.125324,0.501725,0.459344
4507,48049.052,2.411728,0.398976,0.430215
4508,48052.247,0.888531,0.583116,0.544021
4509,48055.411,5.902386,0.664410,0.706206
4510,48061.801,1.777063,0.090727,0.085740
4511,48068.223,0.380799,0.920432,0.888491
4512,48074.613,5.838920,0.534002,0.544533
4513,48077.824,4.569589,0.183160,0.152242
4514,48093.704,2.919460,0.781355,0.812088
4515,48096.916,6.029319,0.654331,0.681229
4516,48106.612,5.585054,0.409179,0.444368
4517,48112.987,2.729060,0.645210,0.675725
4518,48116.134,5.775453,0.438895,0.489475
4519,48122.508,4.696522,0.149406,0.136550
4520,48125.721,2.602127,0.577367,0.583099
4521,48128.915,2.094395,0.186338,0.213488
4522,48138.531,5.648520,0.398844,0.447943
4523,48157.641,1.650129,0.115082,0.103970
4524,48160.834,1.078931,0.422840,0.387012
4525,48164.013,3.236792,0.890066,0.882599
4526,48167.208,3.046393,0.807235,0.826304
4527,48183.167,0.825065,0.670877,0.650485
4528,48186.379,1.396263,0.161972,0.149223
4529,48189.557,0.634665,0.764689,0.725277
4530,48202.243,1.142397,0.356374,0.326267
4531,48234.114,3.681058,0.852027,0.813445
4532,48240.505,2.157862,0.259695,0.300317
4533,48256.480,0.507732,0.867335,0.854260
4534,48266.065,0.698132,0.761292,0.713550
4535,48269.244,3.173326,0.854638,0.876728
4536,48272.440,0.063467,0.901951,0.902351
4537,48275.587,6.219719,0.819323,0.826100
4538,48281.929,6.283185,0.864887,0.872900
4539,48294.661,1.586663,0.114672,0.085941
4540,48301.052,1.967462,0.143964,0.177671
4541,48304.217,1.713596,0.098768,0.101381
4542,48307.426,0.951998,0.618714,0.544267
4543,48313.817,2.348261,0.377477,0.394025
4544,48317.014,4.061857,0.609921,0.586017
4545,48320.223,5.077321,0.088543,0.107647
4546,48323.403,2.982926,0.790176,0.788708
4547,48326.581,5.140788,0.138992,0.187973
4548,48329.776,1.269330,0.284215,0.257709
4549,48332.972,4.442656,0.231439,0.180754
4550,48352.126,4.950388,0.105665,0.108514
4551,48355.289,1.840529,0.085355,0.096490
4552,48364.811,3.363725,0.912427,0.900694
4553,48367.994,0.761598,0.715958,0.644272
4554,48371.169,4.252257,0.490410,0.439656
4555,48374.380,2.665594,0.586602,0.618964
4556,48377.575,5.013855,0.089020,0.098779
4557,48380.738,3.998391,0.620362,0.588153
4558,48396.670,6.156252,0.795053,0.818533
4559,48409.463,1.523196,0.133518,0.124714
4560,48419.016,0.571199,0.811757,0.776847
4561,48428.634,5.458121,0.289244,0.336842
4562,48435.007,5.331188,0.184689,0.209850
4563,48438.171,4.188790,0.436371,0.396769
4564,48444.544,4.886922,0.098184,0.098485
4565,48447.724,4.506123,0.239127,0.203757
4566,48450.919,0.317333,0.914316,0.902216
4567,48457.277,0.126933,0.898947,0.905521
4568,48460.473,0.000000,0.870083,0.881515
4569,48463.683,3.617592,0.868862,0.847766
4570,48466.894,3.871458,0.727830,0.689378
4571,48476.448,4.633056,0.147026,0.143031
4572,48479.627,2.221328,0.215722,0.255597
4573,48482.806,4.759989,0.131042,0.116013
4574,48495.523,0.444266,0.874448,0.865262
4575,48498.686,3.300259,0.913656,0.904793
4576,48501.882,5.394654,0.208953,0.253104
4577,48508.274,3.427192,0.894975,0.882010
4578,48511.419,3.934924,0.692273,0.626275
4579,48514.598,2.284795,0.197383,0.227259
4580,48517.779,2.855993,0.755412,0.783243
4581,48524.169,5.521587,0.252512,0.280122
4582,48527.346,4.379190,0.256533,0.209653
4583,48530.526,4.823455,0.105664,0.094876
4584,48536.916,5.711987,0.462324,0.512405
4585,48540.113,1.205864,0.393693,0.373058
4586,48543.307,3.554125,0.889922,0.878565
4587,48549.697,3.490659,0.876558,0.852277
4588,48559.269,1.015464,0.413533,0.379022
4589,48565.658,1.332797,0.284524,0.261292
4590,48572.015,2.030929,0.144224,0.172318
4591,48584.716,6.283185,0.863133,0.886628
4592,48594.301,5.204254,0.124514,0.153191
4593,48597.454,3.046393,0.812363,0.846467
4594,48600.660,5.965853,0.616199,0.651481
4595,48616.603,4.188790,0.555410,0.507746
4596,48623.010,2.982926,0.751717,0.768605
4597,48629.416,1.015464,0.500570,0.466291
4598,48632.627,5.458121,0.265549,0.298013
4599,48639.001,6.092786,0.799449,0.831050
4600,48645.343,5.521587,0.342738,0.384583
4601,48648.523,3.807991,0.777304,0.727801
4602,48651.718,1.078931,0.489385,0.443524
4603,48654.899,3.490659,0.888116,0.869721
4604,48661.319,4.886922,0.096541,0.085118
4605,48664.514,2.348261,0.293473,0.336568
4606,48686.848,3.109859,0.823945,0.843584
4607,48696.514,0.571199,0.842547,0.816971
4608,48699.708,2.475194,0.497060,0.537544
4609,48712.441,1.396263,0.225888,0.193413
4610,48725.221,0.761598,0.731013,0.680704
4611,48731.579,1.586663,0.127686,0.111471
4612,48734.775,2.030929,0.150866,0.165765
4613,48737.940,5.585054,0.351642,0.395113
4614,48744.345,4.950388,0.080807,0.081657
4615,48753.930,3.236792,0.901690,0.891980
4616,48760.288,0.063467,0.905563,0.907695
4617,48763.467,5.648520,0.441811,0.463328
4618,48769.809,6.219719,0.821020,0.836182
4619,48773.004,1.967462,0.096377,0.099977
4620,48776.183,0.190400,0.918398,0.910215
4621,48782.573,0.253866,0.921944,0.914603
4622,48795.370,5.331188,0.185570,0.226990
4623,48798.533,2.919460,0.778605,0.802685
4624,48811.329,5.838920,0.485496,0.531114
4625,48820.883,0.825065,0.636046,0.583835
4626,48839.989,2.284795,0.221866,0.238674
4627,48843.169,1.269330,0.300686,0.268234
4628,48846.349,4.759989,0.103627,0.092313
4629,48849.559,3.363725,0.897761,0.897444
4630,48865.519,3.998391,0.702126,0.654191
4631,48868.698,4.315723,0.353953,0.321280
4632,48875.105,2.411728,0.337159,0.375797
4633,48881.478,5.711987,0.546398,0.574325
4634,48884.658,4.125324,0.567830,0.536688
4635,48887.841,1.777063,0.078162,0.084348
4636,48897.390,1.332797,0.227371,0.215996
4637,48903.764,1.650129,0.109535,0.102371
4638,48916.512,3.173326,0.877625,0.884194
4639,48926.066,6.156252,0.786375,0.823382
4640,48929.277,2.602127,0.464538,0.481225
4641,48935.667,0.317333,0.921841,0.909203
4642,48942.025,3.871458,0.731952,0.683712
4643,48945.205,4.823455,0.095684,0.091459
4644,48948.400,2.538661,0.494061,0.529005
4645,48954.821,1.903996,0.091179,0.102538
4646,48958.003,4.379190,0.340124,0.318742
4647,48970.765,2.094395,0.172374,0.212995
4648,48977.139,5.077321,0.089994,0.103457
4649,48980.319,0.507732,0.838519,0.823806
4650,48983.481,1.523196,0.128546,0.111389
4651,48989.855,4.061857,0.532659,0.481473
4652,48996.246,0.000000,0.887069,0.890614
4653,48999.441,3.617592,0.863812,0.842808
4654,49005.831,1.205864,0.288731,0.246657
4655,49012.189,0.126933,0.920836,0.908718
4656,49018.595,2.665594,0.598605,0.638691
4657,49021.776,2.855993,0.713186,0.744426
4658,49024.953,3.300259,0.897141,0.898818
4659,49028.149,2.729060,0.622982,0.658640
4660,49034.506,2.792527,0.657884,0.709935
4661,49037.686,0.634665,0.786733,0.753860
4662,49044.012,4.633056,0.134041,0.128225
4663,49047.192,3.554125,0.896379,0.893820
4664,49053.552,1.713596,0.086331,0.092918
4665,49069.477,5.902386,0.669338,0.711135
4666,49072.688,3.744525,0.813954,0.778299
4667,49079.047,5.013855,0.089020,0.111045
4668,49082.259,5.267721,0.141012,0.178057
4669,49088.665,4.696522,0.128480,0.118350
4670,49098.250,5.775453,0.540921,0.598135
4671,49101.417,6.029319,0.775590,0.809657
4672,49111.030,3.681058,0.803863,0.755805
4673,49117.420,1.142397,0.379138,0.354003
4674,49123.827,0.380799,0.915061,0.902136
4675,49127.006,0.698132,0.718076,0.686386
4676,49130.185,3.934924,0.683839,0.642102
4677,49133.349,4.569589,0.196105,0.151933
4678,49136.512,1.840529,0.084170,0.089868
4679,49139.659,4.506123,0.258784,0.203723
4680,49146.034,1.459730,0.198815,0.173699
4681,49158.784,5.394654,0.225153,0.256877
4682,49165.125,4.252257,0.429103,0.378617
4683,49168.304,3.427192,0.896322,0.891626
4684,49187.458,5.140788,0.096431,0.109939
4685,49197.092,2.221328,0.219678,0.272464
4686,49200.287,0.951998,0.492793,0.439890
4687,49203.498,0.444266,0.880258,0.879239
4688,49209.873,2.157862,0.168763,0.218856
4689,49213.035,0.888531,0.652330,0.607874
4690,49216.262,4.442656,0.271676,0.215878
4691,49225.783,2.792527,0.713629,0.745231
4692,49228.947,5.331188,0.181959,0.215303
4693,49244.954,6.092786,0.804099,0.838844
4694,49248.149,2.284795,0.274095,0.293362
4695,49254.637,3.681058,0.816247,0.762360
4696,49257.831,3.490659,0.899426,0.878302
4697,49267.386,1.205864,0.262074,0.235505
4698,49289.718,4.442656,0.285573,0.261251
4699,49292.929,1.586663,0.124759,0.121978
4700,49296.156,3.427192,0.895737,0.884242
4701,49299.335,4.950388,0.086759,0.094118
4702,49305.710,3.554125,0.876402,0.876345
4703,49312.084,5.711987,0.510707,0.548915
4704,49315.328,4.759989,0.102696,0.103969
4705,49321.671,6.219719,0.791969,0.816554
4706,49324.880,2.094395,0.166642,0.200949
4707,49343.986,1.142397,0.472768,0.425192
4708,49347.166,1.396263,0.227865,0.200204
4709,49350.329,0.571199,0.851386,0.819359
4710,49353.540,2.348261,0.335562,0.375924
4711,49356.767,4.886922,0.086230,0.089119
4712,49359.930,1.459730,0.171557,0.144467
4713,49363.109,5.458121,0.321113,0.364222
4714,49366.321,0.444266,0.870767,0.853252
4715,49379.036,2.030929,0.125001,0.144334
4716,49382.216,6.283185,0.857167,0.864250
4717,49385.394,4.823455,0.109909,0.092814
4718,49394.951,5.267721,0.195876,0.230113
4719,49398.143,0.888531,0.601681,0.565825
4720,49404.581,3.046393,0.749705,0.778630
4721,49414.168,4.315723,0.319599,0.264656
4722,49423.816,3.173326,0.874873,0.888815
4723,49430.142,4.188790,0.504783,0.465190
4724,49436.500,0.317333,0.924500,0.910377
4725,49442.863,2.475194,0.392933,0.444556
4726,49446.038,3.236792,0.907406,0.891279
4727,49471.552,0.951998,0.579482,0.526650
4728,49487.526,2.855993,0.671284,0.714857
4729,49490.721,3.617592,0.858472,0.842451
4730,49497.064,1.332797,0.243615,0.229130
4731,49503.422,5.521587,0.333317,0.347309
4732,49506.616,1.840529,0.095397,0.111087
4733,49509.796,2.982926,0.802042,0.832036
4734,49512.975,6.029319,0.717633,0.766516
4735,49519.413,0.634665,0.791456,0.761988
4736,49522.577,5.648520,0.420475,0.476867
4737,49532.177,5.140788,0.107308,0.110118
4738,49551.429,1.903996,0.098028,0.094521
4739,49560.998,0.000000,0.867346,0.872768
4740,49564.193,2.665594,0.506606,0.542150
4741,49576.909,5.902386,0.617616,0.652072
4742,49586.447,5.077321,0.092003,0.108611
4743,49589.627,4.379190,0.345796,0.303941
4744,49599.211,1.967462,0.118786,0.129044
4745,49611.945,1.713596,0.093172,0.096106
4746,49618.319,3.871458,0.748095,0.694766
4747,49621.481,4.633056,0.159917,0.146454
4748,49624.709,6.156252,0.809601,0.818795
4749,49640.651,0.825065,0.624711,0.613549
4750,49643.831,4.569589,0.177968,0.156587
4751,49647.026,2.538661,0.403884,0.454827
4752,49650.221,0.698132,0.702726,0.669988
4753,49656.627,5.585054,0.416196,0.446586
4754,49659.822,5.013855,0.090134,0.107142
4755,49663.001,0.253866,0.918152,0.909155
4756,49666.180,0.380799,0.905173,0.888446
4757,49675.734,4.252257,0.415006,0.393991
4758,49678.929,5.394654,0.282608,0.323865
4759,49682.124,3.998391,0.630887,0.573137
4760,49685.319,2.919460,0.797330,0.807672
4761,49694.873,2.729060,0.663113,0.722145
4762,49698.115,5.965853,0.669911,0.673195
4763,49704.458,5.204254,0.143581,0.167399
4764,49707.622,1.523196,0.148530,0.124335
4765,49710.800,0.761598,0.691785,0.651792
4766,49713.979,1.777063,0.079024,0.090047
4767,49717.158,2.157862,0.241502,0.274139
4768,49729.907,0.190400,0.916574,0.929661
4769,49733.070,1.650129,0.095658,0.087973
4770,49749.078,3.807991,0.791230,0.758487
4771,49752.259,0.063467,0.880807,0.889184
4772,49758.651,2.221328,0.250262,0.266372
4773,49771.476,5.838920,0.614943,0.640597
4774,49781.045,4.125324,0.549229,0.504172
4775,49784.208,3.363725,0.903671,0.900087
4776,49787.419,3.744525,0.776825,0.726530
4777,49790.601,1.015464,0.482495,0.440931
4778,49796.972,1.269330,0.299451,0.257561
4779,49806.542,4.506123,0.238105,0.192261
4780,49816.112,5.775453,0.515444,0.554359
4781,49819.307,0.507732,0.862899,0.827475
4782,49822.485,4.061857,0.610381,0.563064
4783,49825.682,4.696522,0.117238,0.104927
4784,49832.057,2.602127,0.501371,0.536633
4785,49835.282,3.300259,0.894386,0.890108
4786,49841.736,2.411728,0.311369,0.353032
4787,49844.915,3.934924,0.616162,0.582493
4788,49848.129,0.126933,0.908606,0.924127
4789,49851.306,3.109859,0.875186,0.895660
4790,49854.486,1.078931,0.453788,0.409811
4791,49870.396,0.000000,0.846134,0.862076
4792,49889.503,3.871458,0.703094,0.671494
4793,49895.893,0.634665,0.823140,0.798713
4794,49921.470,5.077321,0.093312,0.102766
4795,49927.860,0.888531,0.597054,0.556852
4796,49934.235,4.823455,0.101057,0.090010
4797,49937.398,5.204254,0.127656,0.151812
4798,49940.593,0.951998,0.521876,0.492841
4799,49943.839,5.267721,0.158649,0.182937
4800,49946.999,2.157862,0.193614,0.236250
4801,49956.520,4.315723,0.351894,0.337431
4802,49959.700,5.585054,0.415467,0.464728
4803,49962.911,2.030929,0.113747,0.130618
4804,49972.496,2.475194,0.450440,0.500277
4805,49978.886,3.934924,0.682277,0.632283
4806,49982.129,5.458121,0.299709,0.340455
4807,49991.731,4.759989,0.096777,0.080641
4808,50001.316,2.538661,0.526514,0.553971
4809,50004.480,1.269330,0.347904,0.312627
4810,50017.227,1.142397,0.379666,0.352554
4811,50026.750,4.188790,0.512301,0.453199
4812,50029.911,0.825065,0.644984,0.606934
4813,50033.090,2.982926,0.790564,0.826354
4814,50036.253,6.029319,0.742049,0.759384
4815,50045.807,4.442656,0.321194,0.275005
4816,50049.003,4.506123,0.275942,0.245512
4817,50052.197,3.236792,0.893933,0.890347
4818,50061.749,4.950388,0.091304,0.097451
4819,50071.303,3.807991,0.731063,0.679514
4820,50074.514,5.775453,0.466969,0.520081
4821,50100.108,2.919460,0.707238,0.748021
4822,50103.270,5.331188,0.169107,0.205986
4823,50106.433,2.602127,0.552753,0.592181
4824,50109.629,4.061857,0.555014,0.504137
4825,50119.166,1.078931,0.448370,0.383347
4826,50122.345,2.855993,0.734719,0.764086
4827,50125.524,6.219719,0.840391,0.872599
4828,50135.046,5.013855,0.090652,0.102564
4829,50138.241,6.092786,0.761115,0.782426
4830,50144.615,5.838920,0.548373,0.593177
4831,50147.811,6.283185,0.875765,0.893611
4832,50150.989,0.126933,0.890309,0.913319
4833,50154.168,1.903996,0.092108,0.106635
4834,50157.364,5.394654,0.213932,0.258679
4835,50160.531,1.396263,0.226957,0.212363
4836,50163.721,3.173326,0.876056,0.881193
4837,50179.618,1.459730,0.188608,0.155536
4838,50182.813,0.063467,0.917072,0.924238
4839,50185.976,1.840529,0.087532,0.109877
4840,50189.171,4.696522,0.146620,0.133557
4841,50198.757,1.777063,0.088299,0.091617
4842,50201.936,0.761598,0.721906,0.669639
4843,50205.132,2.411728,0.313781,0.357256
4844,50221.138,1.650129,0.085903,0.086776
4845,50230.678,0.698132,0.709840,0.681402
4846,50237.067,0.571199,0.857699,0.823610
4847,50240.230,3.617592,0.847983,0.825009
4848,50246.636,3.109859,0.843695,0.860421
4849,50262.598,3.427192,0.900388,0.896587
4850,50268.953,4.569589,0.214190,0.195337
4851,50272.149,2.792527,0.614678,0.633199
4852,50278.509,2.665594,0.583723,0.628603
4853,50284.865,1.015464,0.475017,0.448321
4854,50288.076,2.729060,0.621849,0.657635
4855,50291.271,1.332797,0.261895,0.221784
4856,50297.677,2.284795,0.314501,0.359711
4857,50304.083,0.190400,0.919922,0.917542
4858,50307.294,5.711987,0.495066,0.520978
4859,50316.912,1.967462,0.126007,0.154318
4860,50323.286,3.300259,0.909106,0.917279
4861,50329.745,0.444266,0.864441,0.854535
4862,50342.489,4.252257,0.405644,0.370397
4863,50345.716,1.586663,0.106788,0.091522
4864,50348.911,4.633056,0.222152,0.202674
4865,50352.074,2.348261,0.307690,0.341927
4866,50358.480,5.648520,0.454661,0.487112
4867,50361.692,6.156252,0.799051,0.826551
4868,50368.130,5.902386,0.615414,0.655044
4869,50371.309,5.965853,0.645344,0.695556
4870,50377.668,1.523196,0.129001,0.123632
4871,50380.863,0.253866,0.915778,0.914206
4872,50384.058,4.125324,0.507538,0.466138
4873,50387.285,5.521587,0.355104,0.391202
4874,50390.464,0.380799,0.912671,0.904550
4875,50393.627,3.554125,0.884258,0.868042
4876,50409.491,2.221328,0.226351,0.256889
4877,50412.672,4.379190,0.269582,0.230489
4878,50415.866,1.713596,0.100825,0.096658
4879,50422.239,3.046393,0.817915,0.835529
4880,50425.435,0.317333,0.909326,0.893044
4881,50435.036,3.744525,0.820871,0.780943
4882,50441.378,2.094395,0.142931,0.165715
4883,50447.753,3.998391,0.553156,0.502623
4884,50454.143,1.205864,0.396167,0.357838
4885,50457.338,3.681058,0.819795,0.803844
4886,50463.696,5.140788,0.119470,0.140341
4887,50470.087,4.886922,0.080685,0.087989
4888,50476.430,3.363725,0.912124,0.899314
4889,50479.640,0.507732,0.882627,0.837970
4890,50486.016,3.490659,0.904259,0.885716
4891,50495.632,4.506123,0.231117,0.206092
4892,50498.828,1.777063,0.094982,0.090062
4893,50505.186,1.078931,0.466468,0.427708
4894,50508.365,5.902386,0.608197,0.632532
4895,50517.950,4.759989,0.110034,0.095418
4896,50521.161,0.063467,0.881714,0.895495
4897,50527.520,0.825065,0.661308,0.621140
4898,50530.747,3.490659,0.910224,0.892068
4899,50533.942,1.903996,0.097682,0.118237
4900,50556.291,2.030929,0.118635,0.128539
4901,50562.650,0.888531,0.567304,0.552647
4902,50565.813,5.077321,0.100796,0.119158
4903,50568.978,3.300259,0.900003,0.893032
4904,50578.578,5.965853,0.729216,0.758879
4905,50581.775,3.236792,0.888856,0.912999
4906,50584.968,6.156252,0.821898,0.833037
4907,50588.131,4.315723,0.327677,0.280925
4908,50591.327,1.269330,0.294701,0.251229
4909,50597.701,0.634665,0.779903,0.739353
4910,50604.076,0.444266,0.898677,0.872736
4911,50610.481,4.125324,0.554834,0.521209
4912,50620.034,6.092786,0.820391,0.836693
4913,50635.850,5.648520,0.424611,0.473015
4914,50639.014,2.284795,0.271791,0.306238
4915,50645.372,0.190400,0.916961,0.909981
4916,50654.957,0.761598,0.701195,0.641841
4917,50658.140,5.458121,0.276289,0.323590
4918,50667.658,4.950388,0.076328,0.095265
4919,50677.276,5.521587,0.285116,0.338288
4920,50680.486,0.000000,0.884375,0.907098
4921,50686.862,0.571199,0.859854,0.832936
4922,50693.251,3.173326,0.907576,0.907846
4923,50696.462,4.188790,0.451841,0.429921
4924,50712.395,2.538661,0.429026,0.453505
4925,50715.554,2.348261,0.280847,0.319994
4926,50718.718,5.394654,0.233590,0.251410
4927,50725.075,1.332797,0.187996,0.158134
4928,50728.222,2.855993,0.697125,0.748181
4929,50731.401,5.267721,0.185603,0.204420
4930,50734.596,5.838920,0.635019,0.655600
4931,50747.408,3.934924,0.691633,0.634153
4932,50750.588,4.886922,0.081742,0.088910
4933,50756.979,5.585054,0.361507,0.403523
4934,50760.174,0.380799,0.884234,0.852026
4935,50763.369,5.013855,0.086836,0.101103
4936,50766.580,3.807991,0.748202,0.743687
4937,50776.165,1.586663,0.141315,0.126631
4938,50779.360,2.792527,0.615821,0.677770
4939,50782.524,5.331188,0.199584,0.246350
4940,50792.045,6.283185,0.881980,0.892096
4941,50804.782,4.569589,0.168347,0.142818
4942,50817.510,1.840529,0.090236,0.097213
4943,50836.602,5.711987,0.469253,0.492976
4944,50846.155,1.459730,0.209749,0.177700
4945,50852.530,4.379190,0.316447,0.303035
4946,50855.693,2.919460,0.756902,0.771148
4947,50862.099,0.317333,0.930339,0.914408
4948,50865.280,1.713596,0.082776,0.101463
4949,50871.636,5.140788,0.125866,0.151927
4950,50874.800,1.650129,0.093483,0.089793
4951,50877.979,0.507732,0.853413,0.814288
4952,50890.711,2.729060,0.668540,0.701681
4953,50893.875,2.094395,0.150601,0.173140
4954,50903.476,2.475194,0.455128,0.508667
4955,50909.866,3.046393,0.848456,0.868440
