# High laser noise (HLN): injected common phase noise std. dev. 2 turns
# From Baynham et al., arXiv:2504.09158, doi:10.5281/zenodo.19592552 (CC BY 4.0)
# Source file: data_analysis/data/intermediate_data/excitation_fraction_corrected_with_phi_hln-lnl-repeat_63132_63134_63133_63135_63150_63149_63148_63151_63164_63163_63162_63331_63333_63332_2.csv
# Its header:
#   Excitation fraction dataset with debananaization applied and debug outputs included
#   Dataset description: hln-lnl-repeat
#   RIDs = 63132, 63134, 63133, 63135, 63150, 63149, 63148, 63151, 63164, 63163, 63162, 63331, 63333, 63332
#   atom_threshold_forward: 750000.0
#   atom_threshold_backward: 400000.0
#   Git version = 1ff632a-dirty
#   Scanned parameter = Std. dev. of both phase steps in turns
#   scanned parameter value = 2.0
#   phi units: radians
# Columns: shot index; t_s, seconds since the first shot of either run; phi_rad, applied clock laser phase step;
#   excitation_bottom / excitation_top, excitation fraction of the lower ('forward') and upper ('backward') interferometer
shot,t_s,phi_rad,excitation_bottom,excitation_top
25779,206522.489,1.586663,0.122431,0.101466
25780,206528.848,3.173326,0.869301,0.830954
25781,206532.027,5.775453,0.104748,0.119382
25782,206535.192,1.142397,0.842477,0.858261
25783,206538.337,2.221328,0.085666,0.082772
25784,206544.681,0.698132,0.184514,0.232267
25785,206554.217,0.126933,0.899276,0.891420
25786,206557.430,1.967462,0.919145,0.915507
25787,206566.966,2.284795,0.505853,0.529778
25788,206570.129,4.633056,0.859119,0.871245
25789,206573.308,0.253866,0.133768,0.155997
25790,206576.488,5.648520,0.655330,0.717504
25791,206592.478,4.886922,0.796509,0.760414
25792,206595.658,4.125324,0.202920,0.244561
25793,206598.853,0.951998,0.853078,0.857755
25794,206602.033,1.840529,0.856817,0.828023
25795,206611.569,2.982926,0.232250,0.194857
25796,206637.065,4.506123,0.721636,0.771232
25797,206643.439,1.650129,0.738166,0.773050
25798,206646.619,5.902386,0.777189,0.745072
25799,206649.815,0.190400,0.920554,0.915806
25800,206652.994,2.094395,0.570429,0.532317
25801,206656.173,3.617592,0.741140,0.791248
25802,206659.368,1.015464,0.563842,0.501927
25803,206662.563,2.602127,0.507067,0.460756
25804,206668.953,2.157862,0.413089,0.371276
25805,206672.149,4.823455,0.485388,0.518793
25806,206675.343,1.713596,0.916526,0.935668
25807,206678.539,4.252257,0.862091,0.829893
25808,206681.718,2.855993,0.509158,0.559684
25809,206684.914,1.205864,0.103311,0.096335
25810,206700.793,0.000000,0.582463,0.523689
25811,206707.151,3.871458,0.921703,0.928326
25812,206719.883,4.950388,0.366119,0.332570
25813,206723.035,5.521587,0.281744,0.265383
25814,206726.178,3.046393,0.828211,0.800390
25815,206735.640,5.077321,0.445721,0.398634
25816,206738.830,3.300259,0.889521,0.879186
25817,206742.009,3.427192,0.523776,0.591861
25818,206748.351,4.061857,0.895917,0.893807
25819,206754.710,3.554125,0.912257,0.906289
25820,206757.905,2.094395,0.593455,0.635773
25821,206761.084,0.000000,0.748464,0.710554
25822,206767.444,4.442656,0.797795,0.834990
25823,206770.605,4.696522,0.892973,0.900582
25824,206773.768,0.507732,0.854938,0.890930
25825,206783.323,1.332797,0.128812,0.171622
25826,206792.891,0.698132,0.739532,0.773218
25827,206796.073,4.950388,0.271336,0.239534
25828,206799.266,1.523196,0.487935,0.569061
25829,206808.803,6.092786,0.674069,0.615865
25830,206812.015,1.650129,0.091633,0.098884
25831,206821.552,5.013855,0.077284,0.111630
25832,206827.943,2.855993,0.100588,0.102286
25833,206837.517,1.713596,0.916067,0.897873
25834,206840.692,0.825065,0.124559,0.169850
25835,206843.903,5.648520,0.086492,0.097437
25836,206847.098,3.617592,0.874566,0.848183
25837,206853.472,1.205864,0.227173,0.205763
25838,206866.206,2.982926,0.095669,0.084632
25839,206869.385,0.444266,0.112694,0.131977
25840,206878.938,1.967462,0.903106,0.896711
25841,206882.105,4.633056,0.895181,0.882516
25842,206897.999,1.269330,0.276581,0.324562
25843,206904.371,1.903996,0.822244,0.783615
25844,206907.550,3.871458,0.481796,0.529752
25845,206910.713,2.348261,0.099097,0.131128
25846,206920.235,0.380799,0.421114,0.391240
25847,206923.400,3.490659,0.853117,0.801640
25848,206926.577,4.823455,0.625708,0.613040
25849,206929.759,5.838920,0.333474,0.296550
25850,206942.489,2.411728,0.198420,0.218238
25851,206955.254,5.204254,0.881544,0.864185
25852,206961.644,3.173326,0.904203,0.905192
25853,206974.377,5.331188,0.468826,0.521342
25854,206977.572,0.317333,0.296399,0.334084
25855,206983.946,4.569589,0.095481,0.086604
25856,206990.320,1.586663,0.071464,0.086037
25857,206993.499,5.775453,0.640248,0.661665
25858,207003.069,1.142397,0.111366,0.130242
25859,207006.248,2.284795,0.847576,0.825777
25860,207009.444,2.538661,0.257513,0.306102
25861,207015.787,5.711987,0.099922,0.100305
25862,207018.948,5.521587,0.878842,0.885799
25863,207025.323,4.886922,0.803455,0.780907
25864,207034.876,3.744525,0.380611,0.431849
25865,207038.071,4.125324,0.730987,0.671590
25866,207041.250,5.902386,0.466731,0.521703
25867,207047.593,0.063467,0.379671,0.347278
25868,207050.806,3.998391,0.219752,0.268640
25869,207057.180,3.363725,0.857670,0.821064
25870,207060.373,0.634665,0.392165,0.364546
25871,207063.552,2.729060,0.071742,0.079277
25872,207069.895,4.759989,0.785299,0.751011
25873,207073.062,5.585054,0.804038,0.825051
25874,207079.433,4.252257,0.904031,0.904776
25875,207082.628,5.267721,0.616952,0.572301
25876,207088.972,5.394654,0.287806,0.333102
25877,207092.166,5.965853,0.668302,0.706304
25878,207098.508,5.458121,0.084924,0.088015
25879,207104.882,2.030929,0.857237,0.822565
25880,207117.648,5.140788,0.276723,0.308954
25881,207120.858,2.665594,0.210987,0.265008
25882,207124.068,4.315723,0.584184,0.554007
25883,207136.822,1.078931,0.915657,0.900707
25884,207149.566,0.126933,0.333153,0.397590
25885,207153.863,0.888531,0.270270,0.307312
25886,207185.751,2.475194,0.898806,0.902659
25887,207188.946,0.571199,0.379096,0.428667
25888,207192.109,6.156252,0.670815,0.679573
25889,207195.276,1.840529,0.760635,0.827532
25890,207204.825,4.506123,0.146957,0.119633
25891,207211.215,1.777063,0.085427,0.094226
25892,207217.591,4.379190,0.352889,0.311932
25893,207227.112,3.807991,0.605574,0.663304
25894,207230.290,6.219719,0.904066,0.912714
25895,207249.398,4.188790,0.134765,0.117026
25896,207252.576,3.681058,0.851604,0.866544
25897,207255.756,0.190400,0.094748,0.089954
25898,207258.919,6.283185,0.821561,0.792292
25899,207265.293,2.602127,0.108961,0.100068
25900,207274.846,0.761598,0.513450,0.479835
25901,207278.057,6.029319,0.528842,0.496118
25902,207287.595,2.157862,0.469130,0.516838
25903,207297.164,1.459730,0.891362,0.895973
25904,207309.913,0.951998,0.283185,0.342669
25905,207313.108,2.221328,0.867475,0.882123
25906,207316.319,0.253866,0.092738,0.103497
25907,207319.515,2.919460,0.404881,0.460494
25908,207322.709,3.109859,0.082231,0.090463
25909,207335.492,2.792527,0.134444,0.156496
25910,207338.669,1.015464,0.402024,0.356943
25911,207345.060,3.934924,0.836133,0.859848
25912,207348.223,3.236792,0.299629,0.269349
25913,207354.597,1.396263,0.855638,0.850901
25914,207364.150,2.665594,0.072896,0.074450
25915,207373.688,1.523196,0.788219,0.751694
25916,207383.252,2.475194,0.817047,0.792633
25917,207386.454,3.998391,0.293690,0.343064
25918,207395.991,3.427192,0.882647,0.874688
25919,207399.185,4.061857,0.517530,0.489895
25920,207402.381,1.840529,0.922910,0.899791
25921,207405.592,1.269330,0.247732,0.294240
25922,207408.771,0.444266,0.220390,0.268104
25923,207415.146,2.855993,0.117932,0.108054
25924,207421.537,5.458121,0.182905,0.157252
25925,207424.715,5.140788,0.088296,0.112378
25926,207434.252,5.648520,0.783232,0.817237
25927,207443.808,6.092786,0.439110,0.485132
25928,207462.881,2.284795,0.170934,0.200587
25929,207466.060,2.157862,0.465531,0.514525
25930,207472.466,0.126933,0.782969,0.806592
25931,207475.645,6.156252,0.836602,0.801572
25932,207482.068,5.965853,0.338657,0.389318
25933,207491.605,2.982926,0.896809,0.910713
25934,207494.786,3.554125,0.775355,0.752182
25935,207501.159,0.571199,0.751809,0.719023
25936,207517.151,3.363725,0.157421,0.187581
25937,207520.330,0.317333,0.081617,0.101049
25938,207533.126,4.379190,0.680474,0.715655
25939,207545.890,1.967462,0.779543,0.809685
25940,207549.055,3.744525,0.097149,0.108978
25941,207568.165,1.205864,0.199608,0.224284
25942,207577.746,5.394654,0.456371,0.402856
25943,207580.925,3.109859,0.130180,0.101146
25944,207584.120,0.698132,0.637687,0.686606
25945,207587.299,2.411728,0.144109,0.141078
25946,207600.064,4.315723,0.859281,0.809621
25947,207603.245,4.442656,0.814333,0.786422
25948,207606.422,3.490659,0.822090,0.838296
25949,207615.944,6.029319,0.328151,0.376743
25950,207622.303,2.094395,0.542924,0.506574
25951,207625.532,4.252257,0.081667,0.087805
25952,207635.101,0.190400,0.090771,0.088166
25953,207638.295,0.000000,0.146818,0.127527
25954,207644.655,0.825065,0.900355,0.876738
25955,207657.449,3.871458,0.140208,0.121810
25956,207660.629,3.681058,0.428269,0.405149
25957,207673.409,1.586663,0.913219,0.912721
25958,207676.604,5.521587,0.253489,0.206769
25959,207679.832,3.934924,0.181912,0.159229
25960,207683.011,1.459730,0.852678,0.817739
25961,207686.173,2.729060,0.684501,0.725181
25962,207695.728,4.886922,0.493406,0.557790
25963,207705.314,5.077321,0.895078,0.882465
25964,207718.141,2.792527,0.745558,0.704401
25965,207721.321,0.063467,0.719935,0.665627
25966,207724.499,4.506123,0.100389,0.118246
25967,207727.679,1.777063,0.110032,0.099280
25968,207734.021,1.713596,0.882830,0.887932
25969,207746.818,1.015464,0.183123,0.164969
25970,207753.224,2.538661,0.267753,0.242474
25971,207759.582,6.283185,0.365056,0.345116
25972,207762.777,2.602127,0.268033,0.296787
25973,207765.988,0.253866,0.446738,0.482486
25974,207769.152,0.888531,0.190636,0.232701
25975,207775.510,3.046393,0.738668,0.762800
25976,207778.689,2.221328,0.826336,0.830453
25977,207781.868,1.142397,0.116846,0.106662
25978,207788.228,0.761598,0.505141,0.554188
25979,207791.406,5.838920,0.630333,0.668309
25980,207797.780,0.634665,0.895821,0.873753
25981,207804.187,1.903996,0.153724,0.144753
25982,207807.382,1.396263,0.856548,0.881577
25983,207823.373,0.380799,0.555043,0.509636
25984,207829.747,0.507732,0.087567,0.093893
25985,207836.121,5.775453,0.502377,0.453069
25986,207865.006,3.173326,0.611537,0.633040
25987,207868.168,5.267721,0.083462,0.087492
25988,207874.511,4.950388,0.226101,0.266980
25989,207877.689,5.013855,0.144616,0.170481
25990,207880.872,5.902386,0.420650,0.400234
25991,207887.275,0.951998,0.867598,0.906025
25992,207893.618,4.125324,0.553930,0.623048
25993,207896.812,3.807991,0.687668,0.719066
25994,207899.975,5.711987,0.721693,0.759934
25995,207906.318,1.650129,0.201567,0.151730
25996,207912.708,1.332797,0.613798,0.654241
25997,207919.082,5.331188,0.906626,0.895506
25998,207922.261,4.696522,0.092929,0.103522
25999,207925.456,3.617592,0.846492,0.863408
26000,207931.830,2.919460,0.353611,0.381603
26001,207938.205,4.188790,0.179141,0.179877
26002,207941.368,3.300259,0.168135,0.136287
26003,207950.937,4.633056,0.850726,0.810246
26004,207954.117,1.078931,0.693033,0.744907
26005,207960.458,4.759989,0.615266,0.598297
26006,207963.623,5.204254,0.122438,0.158969
26007,207970.012,4.823455,0.253833,0.221760
26008,207973.207,2.348261,0.103193,0.119505
26009,207979.598,3.236792,0.440107,0.472397
26010,207982.777,4.569589,0.104208,0.089701
26011,207985.956,5.585054,0.152253,0.179275
26012,207989.119,6.219719,0.471189,0.440960
26013,207995.493,2.030929,0.698308,0.668468
26014,208011.437,5.013855,0.112053,0.129428
26015,208017.811,0.634665,0.445843,0.492942
26016,208024.169,3.617592,0.823660,0.829073
26017,208040.113,4.823455,0.082668,0.072406
26018,208043.308,2.855993,0.586389,0.546970
26019,208046.503,6.219719,0.317215,0.370335
26020,208052.893,4.252257,0.714439,0.755357
26021,208059.252,2.221328,0.667351,0.723198
26022,208072.002,5.077321,0.397803,0.439668
26023,208075.195,0.000000,0.906570,0.917956
26024,208078.360,4.315723,0.924732,0.905754
26025,208081.554,0.444266,0.179505,0.226728
26026,208084.749,1.713596,0.673303,0.709354
26027,208087.960,4.125324,0.884666,0.871687
26028,208091.138,1.650129,0.379924,0.352310
26029,208094.349,3.173326,0.893621,0.893678
26030,208097.546,0.571199,0.814392,0.843587
26031,208107.130,5.775453,0.124216,0.150974
26032,208110.326,3.109859,0.430051,0.386526
26033,208119.863,4.633056,0.121563,0.146976
26034,208123.075,5.965853,0.467052,0.517424
26035,208126.269,0.317333,0.906553,0.895801
26036,208132.611,3.681058,0.127309,0.153260
26037,208135.790,1.269330,0.848191,0.816474
26038,208138.985,1.903996,0.670360,0.617688
26039,208142.165,2.538661,0.438916,0.503293
26040,208151.686,4.696522,0.134551,0.109121
26041,208164.388,5.585054,0.908277,0.895329
26042,208170.763,2.602127,0.186501,0.220192
26043,208177.153,0.063467,0.481373,0.517507
26044,208180.331,1.459730,0.580094,0.555985
26045,208189.869,1.777063,0.902898,0.877501
26046,208202.649,6.092786,0.210318,0.191950
26047,208209.072,3.934924,0.611441,0.553436
26048,208212.250,0.126933,0.731745,0.757653
26049,208221.804,2.411728,0.203756,0.235065
26050,208228.178,5.140788,0.640945,0.684905
26051,208234.568,5.648520,0.086555,0.082511
26052,208250.544,4.886922,0.148679,0.133459
26053,208256.887,2.792527,0.174634,0.136779
26054,208260.083,5.267721,0.919747,0.915615
26055,208263.245,6.156252,0.222205,0.240230
26056,208266.440,3.871458,0.134270,0.174610
26057,208275.966,0.825065,0.864183,0.873951
26058,208279.173,4.506123,0.242748,0.284082
26059,208282.351,4.061857,0.221388,0.254474
26060,208285.515,3.427192,0.094492,0.087390
26061,208291.921,2.284795,0.612986,0.647356
26062,208304.638,5.838920,0.854925,0.864570
26063,208307.818,2.919460,0.087154,0.107300
26064,208314.192,2.729060,0.880368,0.893784
26065,208323.744,0.951998,0.082309,0.110474
26066,208326.923,5.394654,0.803660,0.826084
26067,208330.119,1.142397,0.694902,0.643664
26068,208336.524,2.348261,0.700297,0.754273
26069,208339.719,0.190400,0.851440,0.867046
26070,208342.888,5.331188,0.113876,0.124477
26071,208349.256,3.998391,0.704019,0.674539
26072,208355.647,1.078931,0.217432,0.207197
26073,208368.444,0.380799,0.594002,0.639832
26074,208371.655,4.379190,0.285687,0.304707
26075,208374.850,2.157862,0.917152,0.931177
26076,208384.436,4.950388,0.074432,0.080868
26077,208387.615,4.188790,0.470417,0.430297
26078,208390.794,0.507732,0.168264,0.170642
26079,208393.974,3.300259,0.089603,0.116151
26080,208397.140,1.586663,0.342010,0.390340
26081,208400.347,3.236792,0.332907,0.372583
26082,208403.510,1.840529,0.523627,0.507179
26083,208406.721,1.523196,0.496845,0.435994
26084,208419.663,0.888531,0.445420,0.475781
26085,208429.215,6.029319,0.878625,0.855815
26086,208448.370,1.205864,0.845568,0.814810
26087,208461.199,5.902386,0.905312,0.899274
26088,208477.126,3.807991,0.922841,0.925221
26089,208480.322,1.332797,0.741102,0.709551
26090,208489.858,2.094395,0.214276,0.246752
26091,208499.428,0.698132,0.422837,0.443536
26092,208502.591,1.396263,0.521263,0.554610
26093,208505.803,3.046393,0.299344,0.240582
26094,208508.997,3.744525,0.257027,0.237065
26095,208515.404,0.761598,0.427986,0.477971
26096,208518.599,3.363725,0.832521,0.782953
26097,208521.810,5.521587,0.096244,0.128883
26098,208528.152,2.982926,0.442640,0.476253
26099,208541.012,4.759989,0.174226,0.151175
26100,208544.192,4.569589,0.642811,0.681052
26101,208547.402,5.458121,0.888241,0.887837
26102,208556.988,6.283185,0.757810,0.723798
26103,208563.394,3.490659,0.689801,0.659377
26104,208576.099,3.554125,0.372096,0.336473
26105,208579.258,0.253866,0.416876,0.402765
26106,208601.498,5.204254,0.375396,0.368342
26107,208614.263,2.475194,0.108502,0.124634
26108,208617.456,1.015464,0.825337,0.847870
26109,208620.618,4.442656,0.658887,0.617119
26110,208623.815,2.030929,0.557347,0.595591
26111,208626.978,1.967462,0.199559,0.210730
26112,208630.236,5.711987,0.557314,0.519923
26113,208633.449,2.665594,0.914012,0.917107
26114,208646.260,5.140788,0.103856,0.089639
26115,208649.471,6.092786,0.422442,0.460336
26116,208652.666,2.284795,0.278843,0.303842
26117,208665.399,1.523196,0.739756,0.690234
26118,208671.774,3.934924,0.739594,0.697735
26119,208674.953,0.380799,0.369699,0.342604
26120,208681.360,4.315723,0.314731,0.280301
26121,208684.556,4.379190,0.337782,0.387933
26122,208690.912,1.142397,0.166560,0.143913
26123,208694.108,0.253866,0.790447,0.747144
26124,208703.677,2.982926,0.111616,0.136457
26125,208719.639,1.840529,0.901982,0.889143
26126,208726.027,1.903996,0.154670,0.153107
26127,208732.386,6.029319,0.893983,0.882815
26128,208735.566,5.585054,0.764683,0.729453
26129,208741.944,1.586663,0.576294,0.545240
26130,208748.314,0.951998,0.472103,0.517611
26131,208770.650,0.000000,0.179922,0.160227
26132,208777.059,2.157862,0.206067,0.238145
26133,208780.250,3.236792,0.695343,0.634524
26134,208786.592,4.061857,0.350288,0.325835
26135,208789.787,2.475194,0.917917,0.926749
26136,208796.177,0.571199,0.720466,0.782023
26137,208799.389,2.792527,0.508377,0.482641
26138,208805.747,3.490659,0.100614,0.101804
26139,208818.558,6.219719,0.103313,0.121297
26140,208831.307,1.015464,0.713494,0.648536
26141,208834.502,1.713596,0.096909,0.089266
26142,208844.071,0.063467,0.830107,0.846619
26143,208847.238,4.633056,0.079715,0.090612
26144,208850.430,1.396263,0.894828,0.888519
26145,208853.642,3.046393,0.310027,0.292667
26146,208860.000,2.348261,0.136599,0.171060
26147,208869.537,4.188790,0.130652,0.108331
26148,208875.943,3.807991,0.081388,0.087087
26149,208882.398,4.506123,0.090742,0.078373
26150,208885.561,2.729060,0.871788,0.863752
26151,208898.373,6.283185,0.393888,0.355170
26152,208901.569,5.775453,0.721067,0.668485
26153,208907.976,5.267721,0.696020,0.760176
26154,208911.170,4.696522,0.903254,0.887791
26155,208914.382,1.459730,0.898460,0.900371
26156,208917.544,3.363725,0.206664,0.192758
26157,208920.724,2.538661,0.730509,0.688173
26158,208923.919,4.252257,0.236891,0.208072
26159,208927.114,0.698132,0.685608,0.713273
26160,208930.326,3.173326,0.907890,0.900791
26161,208952.675,1.078931,0.273414,0.235510
26162,208959.066,3.998391,0.392435,0.350087
26163,208968.651,1.205864,0.527533,0.492023
26164,208991.097,5.902386,0.104964,0.131704
26165,208997.504,5.331188,0.784536,0.749666
26166,209000.700,0.761598,0.900241,0.900171
26167,209003.862,0.825065,0.086522,0.074322
26168,209019.773,5.648520,0.864101,0.846157
26169,209026.084,5.458121,0.716725,0.718437
26170,209032.443,3.617592,0.306746,0.295751
26171,209042.044,5.838920,0.837271,0.804013
26172,209048.402,0.507732,0.152216,0.180416
26173,209054.760,2.411728,0.869666,0.876349
26174,209064.377,4.125324,0.476845,0.452095
26175,209073.963,5.965853,0.314202,0.355478
26176,209080.369,1.650129,0.293997,0.320459
26177,209086.775,3.109859,0.514637,0.517729
26178,209089.987,0.317333,0.880513,0.889483
26179,209093.166,0.888531,0.465305,0.503473
26180,209099.556,2.855993,0.683315,0.639820
26181,209112.290,4.823455,0.424596,0.465603
26182,209118.727,3.744525,0.595293,0.573187
26183,209121.955,4.950388,0.211795,0.230668
26184,209128.344,3.554125,0.272374,0.259379
26185,209131.539,3.871458,0.722959,0.746872
26186,209134.749,0.634665,0.791779,0.752725
26187,209141.108,3.681058,0.102940,0.110545
26188,209144.304,5.013855,0.115615,0.162863
26189,209150.678,2.665594,0.917746,0.918683
26190,209157.068,1.332797,0.445013,0.425987
26191,209160.247,6.156252,0.907312,0.914536
26192,209166.653,2.094395,0.379311,0.448795
